timestamp,temperature,humidity,pressure,light,state,interval_s,score,upload_requested,detected_event
0.0,24.04,44.95,1012.26,318.8,FIXED,60.0,,1,0
60.0,24.01,45.19,1012.52,323.8,FIXED,60.0,,1,0
120.0,23.93,44.98,1012.4,317.5,FIXED,60.0,,1,0
180.0,24.04,44.76,1012.31,320.4,FIXED,60.0,,1,0
240.0,23.82,44.77,1012.39,322.9,FIXED,60.0,,1,0
300.0,24.07,44.61,1012.45,318.2,FIXED,60.0,,1,0
360.0,23.84,44.88,1012.43,320.7,FIXED,60.0,,1,0
420.0,24.08,45.38,1012.5,324.2,FIXED,60.0,,1,0
480.0,24.16,46.13,1012.32,320.3,FIXED,60.0,,1,0
540.0,23.97,44.95,1012.42,319.7,FIXED,60.0,,1,0
600.0,23.9,44.7,1012.2,319.3,FIXED,60.0,,1,0
660.0,24.0,44.36,1012.42,314.1,FIXED,60.0,,1,0
720.0,24.13,44.69,1012.47,322.4,FIXED,60.0,,1,0
780.0,24.13,44.81,1012.56,319.0,FIXED,60.0,,1,0
840.0,24.01,44.25,1012.23,313.4,FIXED,60.0,,1,0
900.0,24.04,44.71,1012.36,321.6,FIXED,60.0,,1,0
960.0,23.98,45.78,1012.54,319.4,FIXED,60.0,,1,0
1020.0,24.02,45.92,1012.41,320.4,FIXED,60.0,,1,0
1080.0,23.98,45.1,1012.32,321.8,FIXED,60.0,,1,0
1140.0,23.95,45.06,1012.58,320.5,FIXED,60.0,,1,0
1200.0,23.96,45.67,1012.78,317.9,FIXED,60.0,,1,0
1260.0,23.95,44.84,1012.43,321.3,FIXED,60.0,,1,0
1320.0,24.05,45.19,1012.37,322.3,FIXED,60.0,,1,0
1380.0,24.12,45.94,1012.39,317.6,FIXED,60.0,,1,0
1440.0,23.98,45.19,1012.44,320.1,FIXED,60.0,,1,0
1500.0,23.95,44.14,1012.31,315.2,FIXED,60.0,,1,0
1560.0,24.08,44.75,1012.61,319.6,FIXED,60.0,,1,0
1620.0,23.94,44.72,1012.54,320.1,FIXED,60.0,,1,0
1680.0,23.88,45.56,1012.58,317.8,FIXED,60.0,,1,0
1740.0,24.09,44.25,1012.45,321.7,FIXED,60.0,,1,0
1800.0,23.99,44.64,1012.51,317.1,FIXED,60.0,,1,0
1860.0,24.01,45.19,1012.41,316.2,FIXED,60.0,,1,0
1920.0,24.04,44.59,1012.21,317.8,FIXED,60.0,,1,0
1980.0,24.01,44.96,1012.45,318.4,FIXED,60.0,,1,0
2040.0,24.01,45.07,1012.27,316.6,FIXED,60.0,,1,0
2100.0,24.05,44.92,1012.38,323.7,FIXED,60.0,,1,0
2160.0,24.0,44.6,1012.46,319.2,FIXED,60.0,,1,0
2220.0,24.04,45.67,1012.42,322.6,FIXED,60.0,,1,0
2280.0,24.02,45.14,1012.17,312.7,FIXED,60.0,,1,0
2340.0,24.03,45.08,1012.19,322.3,FIXED,60.0,,1,0
2400.0,24.0,45.64,1012.27,314.0,FIXED,60.0,,1,0
2460.0,23.95,45.13,1012.63,316.4,FIXED,60.0,,1,0
2520.0,24.03,45.19,1012.09,319.8,FIXED,60.0,,1,0
2580.0,23.94,44.85,1012.37,320.4,FIXED,60.0,,1,0
2640.0,24.02,45.1,1012.52,322.2,FIXED,60.0,,1,0
2700.0,23.93,44.85,1012.33,321.3,FIXED,60.0,,1,0
2760.0,24.07,44.85,1012.19,316.8,FIXED,60.0,,1,0
2820.0,23.96,45.79,1012.24,318.7,FIXED,60.0,,1,0
2880.0,24.04,45.34,1012.71,322.6,FIXED,60.0,,1,0
