timestamp,temperature,humidity,pressure,light,state,interval_s,score,upload_requested,detected_event
0.0,23.99,45.02,1012.58,317.3,FIXED,40.0,,1,0
40.0,23.97,44.8,1012.28,318.5,FIXED,40.0,,1,0
80.0,23.93,44.56,1012.2,322.8,FIXED,40.0,,1,0
120.0,23.95,44.95,1012.27,317.9,FIXED,40.0,,1,0
160.0,23.98,44.92,1012.31,323.1,FIXED,40.0,,1,0
200.0,24.02,44.74,1012.41,316.0,FIXED,40.0,,1,0
240.0,23.93,45.29,1012.25,319.3,FIXED,40.0,,1,0
280.0,24.12,45.35,1012.33,319.3,FIXED,40.0,,1,0
320.0,23.94,45.15,1012.31,324.6,FIXED,40.0,,1,0
360.0,24.05,45.37,1012.51,322.3,FIXED,40.0,,1,0
400.0,23.89,45.26,1012.51,322.6,FIXED,40.0,,1,0
440.0,24.06,44.23,1012.36,315.4,FIXED,40.0,,1,0
480.0,23.87,45.16,1012.43,315.4,FIXED,40.0,,1,0
520.0,23.95,45.94,1012.39,317.3,FIXED,40.0,,1,0
560.0,23.92,45.09,1012.35,316.9,FIXED,40.0,,1,0
600.0,23.92,45.02,1012.42,320.4,FIXED,40.0,,1,0
640.0,23.95,45.13,1012.57,319.2,FIXED,40.0,,1,0
680.0,24.02,44.97,1012.3,321.4,FIXED,40.0,,1,0
720.0,23.99,44.48,1012.37,317.3,FIXED,40.0,,1,0
760.0,23.88,44.8,1012.27,320.3,FIXED,40.0,,1,0
800.0,24.0,44.5,1012.29,314.0,FIXED,40.0,,1,0
840.0,23.98,44.74,1012.41,323.3,FIXED,40.0,,1,0
880.0,23.98,44.77,1012.34,319.6,FIXED,40.0,,1,0
920.0,24.05,45.44,1012.51,321.4,FIXED,40.0,,1,0
960.0,23.92,44.87,1012.56,318.6,FIXED,40.0,,1,0
1000.0,24.13,44.94,1012.66,321.2,FIXED,40.0,,1,0
1040.0,23.99,44.94,1012.46,321.0,FIXED,40.0,,1,0
1080.0,24.07,44.43,1012.55,319.1,FIXED,40.0,,1,0
1120.0,23.96,44.8,1012.55,315.2,FIXED,40.0,,1,0
1160.0,24.17,44.8,1012.23,323.7,FIXED,40.0,,1,0
1200.0,24.04,44.21,1012.35,319.5,FIXED,40.0,,1,0
1240.0,23.95,44.95,1012.06,322.3,FIXED,40.0,,1,0
1280.0,23.92,44.33,1012.17,322.3,FIXED,40.0,,1,0
1320.0,23.95,44.61,1012.28,324.3,FIXED,40.0,,1,0
1360.0,23.99,45.27,1012.55,316.3,FIXED,40.0,,1,0
1400.0,23.95,44.37,1012.6,320.7,FIXED,40.0,,1,0
1440.0,23.82,45.05,1012.39,315.7,FIXED,40.0,,1,0
1480.0,24.06,45.18,1012.49,317.0,FIXED,40.0,,1,0
1520.0,23.86,45.04,1012.46,324.6,FIXED,40.0,,1,0
1560.0,23.91,45.3,1012.54,317.8,FIXED,40.0,,1,0
1600.0,24.17,45.28,1012.4,317.4,FIXED,40.0,,1,0
1640.0,24.2,45.07,1012.62,321.9,FIXED,40.0,,1,0
1680.0,23.95,44.97,1012.32,318.2,FIXED,40.0,,1,0
1720.0,24.05,45.04,1012.68,323.0,FIXED,40.0,,1,0
1760.0,24.03,44.44,1012.27,321.2,FIXED,40.0,,1,0
