timestamp,temperature,humidity,pressure,light,state,interval_s,score,upload_requested,detected_event
0.0,23.99,45.02,1012.58,317.3,FIXED,10.0,,1,0
10.0,23.92,45.09,1012.0,322.8,FIXED,10.0,,1,0
20.0,23.91,45.71,1012.47,321.1,FIXED,10.0,,1,0
30.0,24.07,45.67,1012.57,318.2,FIXED,10.0,,1,0
40.0,23.97,44.8,1012.28,318.5,FIXED,10.0,,1,0
50.0,24.03,45.38,1012.43,319.3,FIXED,10.0,,1,0
60.0,23.92,45.1,1012.47,313.7,FIXED,10.0,,1,0
70.0,24.01,44.94,1012.51,316.8,FIXED,10.0,,1,0
80.0,23.93,44.56,1012.2,322.8,FIXED,10.0,,1,0
90.0,23.95,44.91,1012.74,321.1,FIXED,10.0,,1,0
100.0,24.07,45.41,1012.42,316.1,FIXED,10.0,,1,0
110.0,24.06,45.08,1012.36,321.8,FIXED,10.0,,1,0
120.0,23.95,44.95,1012.27,317.9,FIXED,10.0,,1,0
130.0,23.97,45.05,1012.37,319.3,FIXED,10.0,,1,0
140.0,24.1,44.47,1012.37,318.7,FIXED,10.0,,1,0
150.0,23.91,44.7,1012.39,315.8,FIXED,10.0,,1,0
160.0,23.98,44.92,1012.31,323.1,FIXED,10.0,,1,0
170.0,23.89,45.42,1012.4,318.3,FIXED,10.0,,1,0
180.0,23.97,44.87,1012.36,318.2,FIXED,10.0,,1,0
190.0,24.01,45.0,1012.53,321.0,FIXED,10.0,,1,0
200.0,24.02,44.74,1012.41,316.0,FIXED,10.0,,1,0
210.0,23.91,44.9,1012.28,319.5,FIXED,10.0,,1,0
220.0,23.98,45.0,1012.53,318.2,FIXED,10.0,,1,0
230.0,23.94,45.37,1012.57,322.5,FIXED,10.0,,1,0
240.0,23.93,45.29,1012.25,319.3,FIXED,10.0,,1,0
250.0,23.89,45.03,1012.3,323.4,FIXED,10.0,,1,0
260.0,23.95,45.04,1012.52,319.7,FIXED,10.0,,1,0
270.0,23.87,45.29,1012.16,323.4,FIXED,10.0,,1,0
280.0,24.12,45.35,1012.33,319.3,FIXED,10.0,,1,0
290.0,24.1,44.48,1012.16,320.4,FIXED,10.0,,1,0
300.0,24.15,44.48,1012.35,322.0,FIXED,10.0,,1,0
310.0,24.0,45.03,1012.26,322.8,FIXED,10.0,,1,0
320.0,23.94,45.15,1012.31,324.6,FIXED,10.0,,1,0
330.0,24.03,44.59,1012.44,322.5,FIXED,10.0,,1,0
340.0,23.96,45.7,1012.58,317.9,FIXED,10.0,,1,0
350.0,24.04,45.07,1012.45,316.4,FIXED,10.0,,1,0
360.0,24.05,45.37,1012.51,322.3,FIXED,10.0,,1,0
370.0,24.01,45.73,1012.46,319.4,FIXED,10.0,,1,0
380.0,24.08,44.91,1012.32,320.6,FIXED,10.0,,1,0
390.0,24.07,44.24,1012.32,323.8,FIXED,10.0,,1,0
400.0,23.89,45.26,1012.51,322.6,FIXED,10.0,,1,0
410.0,24.09,44.98,1012.26,316.5,FIXED,10.0,,1,0
420.0,23.99,45.4,1012.32,318.2,FIXED,10.0,,1,0
430.0,24.0,45.07,1012.63,321.9,FIXED,10.0,,1,0
440.0,24.06,44.23,1012.36,315.4,FIXED,10.0,,1,0
450.0,23.93,44.59,1012.17,317.5,FIXED,10.0,,1,0
460.0,24.07,44.5,1012.49,324.3,FIXED,10.0,,1,0
470.0,23.98,44.58,1012.44,324.9,FIXED,10.0,,1,0
480.0,23.87,45.16,1012.43,315.4,FIXED,10.0,,1,0
490.0,23.95,45.19,1012.55,318.0,FIXED,10.0,,1,0
500.0,24.13,44.95,1012.39,323.6,FIXED,10.0,,1,0
510.0,24.03,45.58,1012.55,317.1,FIXED,10.0,,1,0
520.0,23.95,45.94,1012.39,317.3,FIXED,10.0,,1,0
530.0,23.99,45.33,1012.35,314.4,FIXED,10.0,,1,0
540.0,24.1,45.09,1012.43,321.7,FIXED,10.0,,1,0
550.0,23.98,45.14,1012.41,323.5,FIXED,10.0,,1,0
560.0,23.92,45.09,1012.35,316.9,FIXED,10.0,,1,0
570.0,23.9,44.86,1012.51,320.9,FIXED,10.0,,1,0
