timestamp,temperature,humidity,pressure,light,state,interval_s,score,upload_requested,detected_event
0.0,24.05,45.2,1012.46,320.9,FIXED,10.0,,1,0
10.0,24.02,44.94,1012.6,324.2,FIXED,10.0,,1,0
20.0,24.1,44.93,1012.74,322.4,FIXED,10.0,,1,0
30.0,23.96,45.21,1012.46,321.4,FIXED,10.0,,1,0
40.0,23.99,45.03,1012.42,316.2,FIXED,10.0,,1,0
50.0,24.0,44.81,1012.35,319.0,FIXED,10.0,,1,0
60.0,24.02,44.58,1012.28,323.0,FIXED,10.0,,1,0
70.0,24.08,45.36,1012.52,322.7,FIXED,10.0,,1,0
80.0,23.98,44.82,1012.15,321.9,FIXED,10.0,,1,0
90.0,23.94,44.73,1012.53,322.7,FIXED,10.0,,1,0
100.0,23.98,45.25,1012.4,320.1,FIXED,10.0,,1,0
110.0,24.16,44.78,1012.46,319.7,FIXED,10.0,,1,0
120.0,23.99,44.65,1012.31,316.1,FIXED,10.0,,1,0
130.0,23.91,45.21,1012.32,322.2,FIXED,10.0,,1,0
140.0,24.12,45.33,1012.55,322.5,FIXED,10.0,,1,0
150.0,23.95,45.08,1012.36,317.6,FIXED,10.0,,1,0
160.0,24.02,44.75,1012.28,319.6,FIXED,10.0,,1,0
170.0,23.91,44.8,1012.25,319.9,FIXED,10.0,,1,0
180.0,23.85,44.67,1012.39,320.4,FIXED,10.0,,1,0
190.0,24.03,44.91,1012.05,316.7,FIXED,10.0,,1,0
200.0,23.9,45.19,1012.51,311.8,FIXED,10.0,,1,0
210.0,23.96,45.19,1012.29,324.5,FIXED,10.0,,1,0
220.0,23.95,45.03,1012.46,320.7,FIXED,10.0,,1,0
230.0,24.03,44.87,1012.32,317.6,FIXED,10.0,,1,0
240.0,24.04,44.53,1012.66,316.4,FIXED,10.0,,1,0
250.0,24.0,45.38,1012.33,322.9,FIXED,10.0,,1,0
260.0,24.11,45.29,1012.34,320.5,FIXED,10.0,,1,0
270.0,23.99,44.26,1012.38,318.3,FIXED,10.0,,1,0
280.0,24.05,44.47,1012.47,313.6,FIXED,10.0,,1,0
290.0,23.98,45.3,1012.16,318.5,FIXED,10.0,,1,0
300.0,24.0,45.68,1012.49,326.6,FIXED,10.0,,1,0
310.0,24.01,45.75,1012.4,324.1,FIXED,10.0,,1,0
320.0,23.98,45.47,1012.35,319.4,FIXED,10.0,,1,0
330.0,24.17,44.95,1012.29,319.1,FIXED,10.0,,1,0
340.0,23.96,44.9,1012.42,323.5,FIXED,10.0,,1,0
350.0,23.82,44.69,1012.18,318.3,FIXED,10.0,,1,0
360.0,24.13,45.21,1012.43,320.7,FIXED,10.0,,1,0
370.0,24.07,45.84,1012.39,319.5,FIXED,10.0,,1,0
380.0,23.95,45.06,1012.46,320.3,FIXED,10.0,,1,0
390.0,23.82,44.8,1012.29,317.4,FIXED,10.0,,1,0
400.0,24.04,44.8,1012.59,320.0,FIXED,10.0,,1,0
410.0,24.13,44.61,1012.37,315.5,FIXED,10.0,,1,0
420.0,23.99,44.3,1012.36,321.0,FIXED,10.0,,1,0
430.0,23.99,44.61,1012.54,325.5,FIXED,10.0,,1,0
440.0,24.03,45.28,1012.38,321.4,FIXED,10.0,,1,0
450.0,24.06,44.62,1012.22,315.3,FIXED,10.0,,1,0
460.0,24.02,45.17,1012.35,323.5,FIXED,10.0,,1,0
470.0,23.97,45.22,1012.4,318.9,FIXED,10.0,,1,0
480.0,23.97,43.77,1012.46,321.9,FIXED,10.0,,1,0
490.0,23.87,45.62,1012.2,320.7,FIXED,10.0,,1,0
500.0,23.81,45.41,1012.54,320.8,FIXED,10.0,,1,0
510.0,24.06,44.93,1012.26,323.1,FIXED,10.0,,1,0
520.0,24.05,44.97,1012.57,318.6,FIXED,10.0,,1,0
530.0,23.99,44.99,1012.6,321.9,FIXED,10.0,,1,0
540.0,24.04,44.23,1012.11,322.1,FIXED,10.0,,1,0
550.0,23.99,45.26,1012.34,315.5,FIXED,10.0,,1,0
560.0,24.02,45.42,1012.49,323.6,FIXED,10.0,,1,0
570.0,23.91,45.06,1012.34,322.8,FIXED,10.0,,1,0
580.0,23.97,44.73,1012.49,319.8,FIXED,10.0,,1,0
590.0,23.93,45.03,1012.47,318.7,FIXED,10.0,,1,0
600.0,24.08,44.54,1012.33,320.5,FIXED,10.0,,1,0
610.0,24.1,45.14,1012.44,323.0,FIXED,10.0,,1,0
620.0,23.82,46.0,1012.57,322.5,FIXED,10.0,,1,0
630.0,23.89,45.67,1012.44,321.9,FIXED,10.0,,1,0
640.0,29.09,22.01,1012.12,317.7,FIXED,10.0,,1,0
650.0,29.01,22.86,1012.36,325.2,FIXED,10.0,,1,0
660.0,28.94,22.16,1012.47,315.7,FIXED,10.0,,1,0
670.0,29.06,23.08,1012.22,318.0,FIXED,10.0,,1,0
680.0,28.96,22.41,1012.56,316.2,FIXED,10.0,,1,0
690.0,29.14,22.11,1012.07,322.8,FIXED,10.0,,1,0
700.0,29.1,22.53,1012.07,322.6,FIXED,10.0,,1,0
710.0,29.01,23.52,1012.33,324.0,FIXED,10.0,,1,0
720.0,29.05,21.54,1012.67,326.3,FIXED,10.0,,1,0
730.0,29.0,22.92,1012.3,324.1,FIXED,10.0,,1,0
