timestamp,temperature,humidity,pressure,light,state,interval_s,score,upload_requested,detected_event
0.0,24.05,45.2,1012.46,320.9,FIXED,40.0,,1,0
40.0,23.99,45.03,1012.42,316.2,FIXED,40.0,,1,0
80.0,23.98,44.82,1012.15,321.9,FIXED,40.0,,1,0
120.0,23.99,44.65,1012.31,316.1,FIXED,40.0,,1,0
160.0,24.02,44.75,1012.28,319.6,FIXED,40.0,,1,0
200.0,23.9,45.19,1012.51,311.8,FIXED,40.0,,1,0
240.0,24.04,44.53,1012.66,316.4,FIXED,40.0,,1,0
280.0,24.05,44.47,1012.47,313.6,FIXED,40.0,,1,0
320.0,23.98,45.47,1012.35,319.4,FIXED,40.0,,1,0
360.0,24.13,45.21,1012.43,320.7,FIXED,40.0,,1,0
400.0,24.04,44.8,1012.59,320.0,FIXED,40.0,,1,0
440.0,24.03,45.28,1012.38,321.4,FIXED,40.0,,1,0
480.0,23.97,43.77,1012.46,321.9,FIXED,40.0,,1,0
520.0,24.05,44.97,1012.57,318.6,FIXED,40.0,,1,0
560.0,24.02,45.42,1012.49,323.6,FIXED,40.0,,1,0
600.0,24.08,44.54,1012.33,320.5,FIXED,40.0,,1,0
640.0,29.09,22.01,1012.12,317.7,FIXED,40.0,,1,0
680.0,28.96,22.41,1012.56,316.2,FIXED,40.0,,1,0
720.0,29.05,21.54,1012.67,326.3,FIXED,40.0,,1,0
760.0,29.05,22.72,1012.48,317.5,FIXED,40.0,,1,0
800.0,29.07,22.86,1012.6,323.2,FIXED,40.0,,1,0
840.0,28.91,22.22,1012.3,320.3,FIXED,40.0,,1,0
880.0,29.03,22.39,1012.49,317.0,FIXED,40.0,,1,0
920.0,28.92,22.4,1012.5,321.1,FIXED,40.0,,1,0
960.0,28.86,22.64,1012.57,317.3,FIXED,40.0,,1,0
1000.0,28.93,23.05,1012.06,317.3,FIXED,40.0,,1,0
1040.0,28.93,22.53,1012.62,320.9,FIXED,40.0,,1,0
1080.0,29.09,23.15,1012.2,319.7,FIXED,40.0,,1,0
1120.0,29.01,21.94,1012.29,321.1,FIXED,40.0,,1,0
1160.0,28.88,22.76,1012.38,316.3,FIXED,40.0,,1,0
1200.0,29.0,22.32,1012.27,321.2,FIXED,40.0,,1,0
1240.0,28.35,25.47,1012.49,321.6,FIXED,40.0,,1,0
1280.0,27.65,27.81,1012.48,317.2,FIXED,40.0,,1,0
1320.0,27.18,31.3,1012.33,320.6,FIXED,40.0,,1,0
1360.0,26.39,34.03,1012.73,321.3,FIXED,40.0,,1,0
1400.0,25.78,37.38,1012.44,316.6,FIXED,40.0,,1,0
1440.0,24.95,40.61,1012.15,319.8,FIXED,40.0,,1,0
1480.0,24.3,43.51,1012.35,317.8,FIXED,40.0,,1,0
1520.0,24.06,44.7,1012.27,322.0,FIXED,40.0,,1,0
1560.0,24.13,44.87,1012.43,321.2,FIXED,40.0,,1,0
1600.0,24.2,44.92,1012.25,320.7,FIXED,40.0,,1,0
1640.0,24.09,45.15,1012.27,322.7,FIXED,40.0,,1,0
1680.0,23.92,45.22,1012.37,319.7,FIXED,40.0,,1,0
1720.0,23.96,45.39,1012.58,320.0,FIXED,40.0,,1,0
1760.0,24.02,44.58,1012.42,323.6,FIXED,40.0,,1,0
