timestamp,temperature,humidity,pressure,light
0.0,24.04,44.95,1012.26,318.8
1.0,24.0,44.71,1012.3,321.5
2.0,24.0,45.43,1012.33,317.0
3.0,23.97,45.56,1012.44,311.7
4.0,23.88,45.57,1012.53,321.3
5.0,23.81,46.12,1012.2,316.7
6.0,24.09,44.41,1012.58,322.2
7.0,23.89,44.97,1012.53,319.4
8.0,23.98,45.0,1012.24,315.6
9.0,23.88,45.11,1012.17,320.7
10.0,24.03,44.87,1012.37,321.1
11.0,23.99,45.33,1012.46,311.8
12.0,23.86,45.19,1012.41,320.3
13.0,24.04,44.9,1012.46,322.3
14.0,23.93,45.19,1012.38,322.6
15.0,24.11,45.23,1012.45,319.6
16.0,23.84,45.35,1012.53,317.2
17.0,24.06,45.22,1012.25,319.4
18.0,24.06,44.79,1012.38,321.5
19.0,23.94,44.68,1012.26,323.3
20.0,23.8,45.27,1012.37,316.4
21.0,24.01,44.97,1012.41,319.4
22.0,24.22,44.78,1012.41,321.5
23.0,24.02,45.14,1012.5,327.3
24.0,23.92,44.69,1012.53,318.1
25.0,23.99,45.17,1012.49,316.4
26.0,23.93,44.46,1012.47,322.5
27.0,23.98,44.91,1012.31,316.0
28.0,24.1,45.29,1012.43,319.7
29.0,24.08,45.39,1012.4,318.4
30.0,23.99,45.23,1012.34,323.7
31.0,24.07,44.67,1012.53,319.3
32.0,24.03,45.04,1012.38,320.4
33.0,24.06,45.03,1012.3,323.2
34.0,23.96,45.66,1012.58,318.0
35.0,24.15,44.89,1012.52,320.5
36.0,24.02,45.09,1012.22,319.4
37.0,24.1,44.87,1012.27,320.0
38.0,23.9,45.06,1012.24,318.6
39.0,24.04,45.3,1012.47,320.0
40.0,23.94,45.48,1012.19,320.4
41.0,23.99,44.96,1012.47,319.1
42.0,24.05,44.64,1012.28,321.1
43.0,24.03,45.03,1012.66,320.8
44.0,23.97,45.2,1012.6,326.0
45.0,24.06,44.9,1012.24,323.5
46.0,23.86,45.13,1012.56,321.9
47.0,24.08,45.11,1012.37,319.8
48.0,24.08,45.64,1012.37,321.0
49.0,24.02,45.05,1012.54,318.1
50.0,24.03,45.44,1012.65,318.7
51.0,24.03,45.03,1012.32,321.3
52.0,24.09,44.22,1012.38,323.7
53.0,23.95,45.0,1012.41,319.1
54.0,23.93,45.32,1012.41,313.7
55.0,24.03,45.79,1012.45,321.2
56.0,23.97,44.62,1012.54,326.0
57.0,24.11,45.09,1012.35,317.4
58.0,23.98,45.49,1012.39,316.4
59.0,24.19,45.59,1012.57,321.3
60.0,24.01,45.19,1012.52,323.8
61.0,23.97,44.37,1012.38,316.5
62.0,24.0,44.41,1012.39,319.0
63.0,24.02,44.8,1012.35,321.4
64.0,23.97,44.47,1012.41,322.5
65.0,23.95,45.25,1012.46,323.2
66.0,24.0,45.64,1012.33,318.9
67.0,24.11,44.99,1012.55,320.7
68.0,24.01,44.8,1012.16,321.9
69.0,23.99,44.87,1012.67,319.8
70.0,23.98,46.03,1012.55,314.9
71.0,23.97,45.34,1012.07,323.8
72.0,23.87,45.55,1012.28,319.4
73.0,23.95,45.05,1012.46,321.7
74.0,23.95,44.98,1012.25,323.8
75.0,24.08,44.92,1012.57,324.6
76.0,23.96,44.35,1012.47,318.3
77.0,24.0,45.44,1012.47,320.7
78.0,24.04,45.0,1012.48,317.9
79.0,24.04,44.77,1012.46,318.5
80.0,23.99,45.05,1012.36,318.6
81.0,23.86,44.37,1012.7,320.9
82.0,24.02,45.88,1012.26,323.6
83.0,24.01,45.24,1012.51,318.8
84.0,24.03,45.4,1012.3,319.7
85.0,24.08,44.76,1012.46,320.6
86.0,24.05,45.18,1012.51,317.9
87.0,24.09,45.47,1012.64,318.7
88.0,24.03,45.12,1012.26,318.7
89.0,24.08,44.35,1012.33,312.9
90.0,24.07,44.23,1012.56,322.5
91.0,24.08,45.52,1012.46,324.4
92.0,24.09,45.14,1012.32,317.6
93.0,23.96,43.57,1012.52,321.2
94.0,23.98,45.21,1012.42,321.7
95.0,23.88,45.45,1012.54,321.5
96.0,24.01,44.64,1012.4,321.6
97.0,24.12,45.2,1012.21,318.2
98.0,24.02,44.51,1012.4,322.1
99.0,23.98,44.85,1012.25,317.5
100.0,23.98,45.58,1012.46,318.3
101.0,24.04,45.53,1012.31,318.2
102.0,23.99,45.39,1012.6,316.5
103.0,24.03,44.97,1012.51,326.0
104.0,23.99,44.95,1012.63,324.5
105.0,24.07,44.48,1012.28,318.3
106.0,24.04,45.08,1012.48,309.3
107.0,23.94,45.11,1012.47,322.2
108.0,23.99,44.58,1012.45,321.2
109.0,24.04,44.87,1012.3,315.7
110.0,24.08,45.38,1012.29,322.1
111.0,23.9,44.67,1012.28,316.5
112.0,24.05,44.59,1012.49,323.8
113.0,23.96,44.85,1012.59,326.6
114.0,24.1,44.64,1012.32,318.5
115.0,24.12,45.2,1012.87,322.8
116.0,24.04,44.86,1012.62,319.8
117.0,24.01,45.6,1012.56,321.5
118.0,23.87,45.16,1012.41,322.2
119.0,24.05,45.28,1012.16,318.1
120.0,23.93,44.98,1012.4,317.5
121.0,24.07,45.09,1012.3,322.4
122.0,24.06,45.09,1012.57,319.5
123.0,23.99,45.66,1012.35,316.8
124.0,24.15,45.68,1012.0,317.5
125.0,24.02,45.74,1012.47,316.1
126.0,24.04,45.11,1012.58,323.5
127.0,24.02,45.17,1012.38,320.0
128.0,23.85,45.02,1012.21,326.1
129.0,23.99,45.19,1012.4,328.6
130.0,24.17,44.86,1012.51,319.6
131.0,24.05,45.94,1012.55,317.0
132.0,23.95,45.3,1012.53,316.3
133.0,23.94,44.8,1012.45,317.8
134.0,24.04,45.28,1012.3,318.3
135.0,24.07,44.63,1012.61,317.8
136.0,24.0,45.39,1012.22,323.6
137.0,23.95,45.27,1012.54,320.7
138.0,24.05,45.18,1012.51,322.1
139.0,23.97,44.63,1012.47,318.7
140.0,23.94,44.78,1012.52,318.0
141.0,24.08,45.11,1012.42,322.0
142.0,23.93,44.97,1012.42,320.7
143.0,24.06,44.68,1012.17,319.3
144.0,23.95,44.85,1012.34,321.7
145.0,23.95,45.17,1012.35,321.7
146.0,24.03,44.98,1012.41,319.5
147.0,24.03,44.97,1012.22,318.7
148.0,24.16,44.43,1012.39,318.0
149.0,23.99,44.98,1012.05,318.6
150.0,24.03,45.26,1012.5,326.4
151.0,24.05,45.04,1012.48,320.9
152.0,24.09,44.39,1012.24,319.8
153.0,24.08,44.27,1012.18,320.1
154.0,23.92,45.39,1012.54,317.3
155.0,23.95,44.72,1012.57,324.2
156.0,23.97,45.15,1012.25,319.4
157.0,24.04,44.37,1012.56,319.6
158.0,24.06,44.98,1012.24,322.1
159.0,24.1,45.07,1012.12,315.3
160.0,24.0,44.52,1012.37,317.4
161.0,24.01,45.85,1012.49,321.6
162.0,23.99,45.19,1012.27,326.3
163.0,23.82,44.42,1012.09,317.7
164.0,24.1,45.35,1012.37,315.1
165.0,23.98,44.87,1012.54,315.8
166.0,24.12,45.14,1012.57,323.5
167.0,24.0,45.01,1012.71,320.9
168.0,24.05,44.88,1012.56,320.0
169.0,23.87,44.86,1012.46,318.4
170.0,24.03,44.08,1012.74,321.2
171.0,24.02,44.36,1012.13,321.8
172.0,24.12,44.53,1012.47,321.1
173.0,24.03,44.91,1012.55,320.0
174.0,23.97,44.48,1012.59,318.5
175.0,24.01,45.36,1012.67,318.2
176.0,23.95,45.15,1012.47,314.4
177.0,24.09,45.72,1012.29,320.6
178.0,23.97,45.24,1012.28,318.1
179.0,23.96,44.44,1012.41,317.4
180.0,24.04,44.76,1012.31,320.4
181.0,23.92,44.86,1012.68,319.5
182.0,24.15,45.02,1012.65,318.3
183.0,24.01,44.7,1012.38,323.7
184.0,24.07,44.68,1012.48,319.6
185.0,24.05,44.46,1012.44,314.8
186.0,24.1,44.85,1012.45,319.6
187.0,24.0,45.1,1012.18,326.3
188.0,24.03,44.84,1012.29,319.8
189.0,23.95,44.72,1012.36,323.8
190.0,24.2,45.2,1012.41,319.2
191.0,23.96,45.42,1012.49,319.3
192.0,23.97,44.53,1012.58,318.2
193.0,23.78,45.37,1012.19,318.0
194.0,23.79,45.07,1012.15,317.4
195.0,23.98,45.42,1012.18,321.3
196.0,24.07,45.21,1012.32,318.1
197.0,24.01,43.94,1012.39,320.5
198.0,24.04,45.02,1012.28,315.2
199.0,23.97,45.22,1012.37,323.4
200.0,24.08,44.85,1012.38,321.5
201.0,24.05,45.39,1012.51,315.6
202.0,24.01,45.09,1012.32,315.7
203.0,24.06,44.83,1012.62,316.8
204.0,24.09,44.57,1012.51,320.2
205.0,23.92,44.84,1012.35,318.9
206.0,24.0,45.03,1012.28,324.4
207.0,23.92,45.23,1012.24,316.3
208.0,24.02,45.1,1012.26,322.4
209.0,24.06,45.11,1012.36,324.9
210.0,23.99,44.68,1012.28,318.1
211.0,23.96,45.23,1012.46,321.3
212.0,23.97,46.05,1012.42,321.6
213.0,24.03,44.78,1012.22,318.9
214.0,23.93,44.77,1012.29,319.7
215.0,23.84,45.01,1012.16,316.5
216.0,23.89,44.52,1012.29,320.6
217.0,24.17,45.55,1012.28,317.9
218.0,23.95,45.05,1012.32,319.6
219.0,24.05,45.34,1012.42,316.4
220.0,23.96,45.76,1012.49,318.3
221.0,23.95,45.71,1012.58,322.4
222.0,24.11,44.7,1012.73,318.4
223.0,24.03,45.07,1012.45,313.2
224.0,24.02,45.66,1012.57,315.7
225.0,24.0,45.06,1012.25,318.9
226.0,24.1,44.51,1012.34,319.7
227.0,24.0,45.05,1012.3,313.9
228.0,24.04,44.87,1012.32,324.1
229.0,24.13,44.6,1012.43,323.3
230.0,24.01,45.39,1012.68,320.0
231.0,23.92,45.05,1012.47,313.8
232.0,24.07,45.09,1012.54,318.9
233.0,24.04,45.64,1012.71,324.0
234.0,23.91,45.34,1012.24,321.8
235.0,23.96,44.85,1012.43,323.8
236.0,23.97,44.88,1012.35,319.1
237.0,23.97,44.72,1012.34,321.4
238.0,24.07,45.55,1012.13,317.3
239.0,23.89,44.78,1012.56,320.4
240.0,23.82,44.77,1012.39,322.9
241.0,23.98,44.95,1012.17,319.1
242.0,23.92,44.33,1012.44,318.3
243.0,24.0,44.2,1012.49,315.3
244.0,24.13,44.6,1012.42,318.2
245.0,24.12,45.08,1012.48,320.9
246.0,24.06,45.49,1012.38,319.4
247.0,24.08,44.57,1012.26,317.1
248.0,23.91,45.09,1012.35,320.4
249.0,23.99,45.43,1012.13,315.5
250.0,23.94,45.14,1012.27,325.2
251.0,24.1,44.8,1012.15,321.1
252.0,24.0,44.98,1012.61,325.4
253.0,24.0,45.26,1012.48,321.5
254.0,24.02,44.38,1012.38,320.4
255.0,24.03,44.74,1012.36,322.2
256.0,23.98,44.93,1012.39,321.4
257.0,24.02,45.7,1012.4,320.0
258.0,23.92,44.17,1011.96,319.4
259.0,24.11,45.19,1012.18,314.3
260.0,23.98,44.76,1012.65,321.0
261.0,24.03,44.93,1012.44,317.2
262.0,24.05,44.75,1012.59,319.7
263.0,24.06,44.28,1012.38,319.0
264.0,24.03,44.62,1011.97,318.6
265.0,23.97,45.63,1012.37,314.9
266.0,24.16,44.52,1012.57,321.1
267.0,24.09,45.05,1012.33,319.6
268.0,23.95,45.62,1012.22,321.5
269.0,24.0,44.86,1012.43,322.6
270.0,24.08,44.78,1012.65,317.0
271.0,24.09,45.13,1012.56,316.2
272.0,24.13,45.2,1012.69,318.0
273.0,23.98,45.08,1012.53,320.5
274.0,24.04,44.72,1012.57,321.5
275.0,23.98,45.28,1012.17,320.1
276.0,24.06,44.47,1012.38,319.7
277.0,24.04,44.94,1012.12,315.1
278.0,24.06,45.34,1012.4,315.0
279.0,24.0,44.39,1012.47,322.4
280.0,24.1,44.47,1012.69,320.3
281.0,23.93,44.01,1012.37,320.9
282.0,24.01,45.04,1012.3,312.7
283.0,24.06,44.63,1012.34,324.7
284.0,23.9,44.61,1012.56,322.6
285.0,24.11,44.85,1012.3,317.5
286.0,23.98,44.65,1012.58,322.8
287.0,23.98,45.22,1012.5,320.2
288.0,23.98,45.31,1012.15,326.6
289.0,23.87,44.74,1012.39,322.1
290.0,24.03,45.28,1012.32,319.2
291.0,24.07,45.17,1012.48,317.0
292.0,23.87,44.52,1012.33,324.4
293.0,24.02,44.55,1012.3,320.5
294.0,24.01,44.74,1012.7,323.6
295.0,23.97,44.66,1012.51,318.3
296.0,24.04,45.87,1012.34,321.6
297.0,23.97,44.62,1012.3,318.6
298.0,24.18,44.34,1012.33,318.3
299.0,24.01,45.33,1012.61,319.4
300.0,24.07,44.61,1012.45,318.2
301.0,23.96,44.84,1012.22,317.0
302.0,24.16,44.92,1012.58,316.4
303.0,24.04,45.05,1012.5,325.3
304.0,24.09,45.2,1012.37,321.9
305.0,24.02,45.25,1012.36,316.4
306.0,24.03,45.41,1012.27,318.1
307.0,23.95,44.95,1012.3,322.2
308.0,24.01,45.0,1012.6,322.4
309.0,24.0,45.22,1012.43,321.7
310.0,23.83,44.9,1012.33,318.8
311.0,23.99,44.64,1012.31,321.6
312.0,23.99,45.61,1012.17,322.5
313.0,24.01,45.1,1012.41,323.7
314.0,24.0,44.79,1012.47,326.3
315.0,24.05,44.97,1012.22,320.2
316.0,23.97,45.14,1012.44,316.6
317.0,23.97,44.08,1012.38,317.3
318.0,24.03,45.55,1012.19,317.4
319.0,23.92,45.34,1012.53,321.4
320.0,24.07,45.4,1012.25,324.6
321.0,23.86,45.26,1012.24,320.9
322.0,24.02,44.63,1012.3,317.9
323.0,24.01,45.33,1012.72,319.4
324.0,23.94,45.1,1012.36,318.5
325.0,24.06,46.44,1012.57,318.6
326.0,24.05,45.41,1012.28,318.4
327.0,24.06,45.04,1012.47,320.1
328.0,24.07,44.48,1012.16,317.9
329.0,23.98,45.3,1012.37,322.0
330.0,23.92,44.93,1012.6,319.6
331.0,24.02,45.04,1012.42,317.6
332.0,24.18,45.15,1012.38,322.7
333.0,24.05,44.63,1012.37,323.1
334.0,24.0,44.55,1012.39,319.6
335.0,24.08,44.4,1012.38,320.1
336.0,23.92,45.01,1012.35,318.1
337.0,24.03,44.38,1012.23,322.7
338.0,24.03,45.26,1012.47,322.5
339.0,24.07,44.79,1012.74,320.8
340.0,24.09,44.9,1012.13,320.0
341.0,23.9,44.76,1012.24,313.0
342.0,24.05,45.19,1012.43,315.0
343.0,24.06,44.93,1012.44,318.1
344.0,23.98,44.9,1012.45,320.9
345.0,23.95,44.3,1012.4,320.4
346.0,24.06,45.62,1012.13,317.8
347.0,24.05,44.96,1012.53,319.2
348.0,23.99,44.98,1012.48,319.9
349.0,24.04,45.26,1012.52,319.3
350.0,23.93,44.46,1012.63,323.1
351.0,23.9,44.89,1012.21,318.6
352.0,23.93,44.86,1012.34,317.3
353.0,23.97,44.69,1012.24,319.2
354.0,23.92,44.82,1012.3,319.0
355.0,24.0,45.25,1012.12,322.8
356.0,24.13,44.99,1012.5,318.0
357.0,24.07,44.85,1012.5,323.9
358.0,23.94,45.19,1012.72,320.5
359.0,23.88,45.61,1012.19,322.0
360.0,23.84,44.88,1012.43,320.7
361.0,23.95,44.84,1012.3,318.7
362.0,24.1,45.3,1012.33,318.2
363.0,23.93,44.58,1012.17,320.5
364.0,23.93,45.23,1012.5,320.3
365.0,24.07,45.01,1012.4,321.6
366.0,23.94,44.75,1012.62,322.5
367.0,23.98,44.97,1012.28,319.2
368.0,24.1,44.63,1012.49,320.4
369.0,23.93,45.18,1012.31,316.3
370.0,23.89,45.46,1012.25,318.2
371.0,24.06,44.26,1012.33,317.5
372.0,24.06,44.61,1012.6,319.1
373.0,23.93,44.74,1012.38,318.6
374.0,23.91,45.3,1012.49,322.5
375.0,23.91,44.38,1012.47,317.2
376.0,24.03,43.99,1012.51,318.5
377.0,24.01,44.73,1012.41,317.1
378.0,24.07,45.04,1012.12,320.0
379.0,23.97,45.8,1012.02,320.1
380.0,23.89,44.8,1012.4,316.6
381.0,24.11,44.65,1012.57,318.7
382.0,23.89,44.95,1012.35,313.6
383.0,23.86,45.37,1012.46,322.0
384.0,23.92,44.99,1012.63,322.4
385.0,23.95,45.14,1012.26,317.9
386.0,23.99,45.26,1012.46,319.2
387.0,24.04,45.19,1012.44,321.6
388.0,23.92,44.86,1012.41,319.7
389.0,24.15,45.12,1012.15,319.5
390.0,24.05,45.45,1012.23,314.4
391.0,23.91,45.15,1012.26,321.5
392.0,23.87,45.12,1012.04,314.4
393.0,23.9,44.97,1012.48,321.6
394.0,24.09,44.62,1012.48,323.2
395.0,23.95,45.01,1012.36,317.2
396.0,24.03,44.83,1012.29,320.7
397.0,24.0,45.21,1011.96,321.8
398.0,23.93,45.09,1012.0,319.5
399.0,24.04,45.18,1012.73,325.9
400.0,23.86,43.79,1012.47,320.4
401.0,23.95,45.97,1012.56,319.4
402.0,23.94,44.94,1012.32,322.8
403.0,24.02,45.12,1012.31,316.9
404.0,24.12,45.44,1012.33,316.7
405.0,23.97,45.18,1012.69,318.0
406.0,24.09,45.18,1012.36,321.8
407.0,24.0,45.79,1012.51,319.6
408.0,23.9,45.19,1012.46,321.6
409.0,23.98,45.01,1012.22,321.4
410.0,24.11,45.21,1012.53,319.5
411.0,23.85,45.08,1012.21,318.6
412.0,23.92,44.82,1012.52,317.7
413.0,24.04,44.65,1012.27,322.7
414.0,23.89,45.36,1012.41,322.3
415.0,23.77,45.11,1012.53,317.5
416.0,23.88,44.84,1012.52,319.8
417.0,24.06,44.55,1012.45,320.8
418.0,24.11,45.33,1012.36,317.9
419.0,23.99,44.69,1012.5,325.3
420.0,24.08,45.38,1012.5,324.2
421.0,24.01,44.77,1012.4,317.2
422.0,23.99,45.03,1012.52,326.3
423.0,23.89,45.29,1012.49,323.0
424.0,23.93,45.38,1012.64,324.8
425.0,24.01,45.17,1012.5,316.9
426.0,23.92,45.18,1012.77,316.9
427.0,24.02,45.44,1012.2,313.2
428.0,24.04,45.18,1012.27,324.6
429.0,23.94,45.18,1012.49,320.5
430.0,24.03,44.72,1012.53,323.3
431.0,24.04,45.15,1012.54,318.8
432.0,24.08,44.71,1012.41,321.2
433.0,23.97,45.11,1012.43,321.9
434.0,24.13,44.89,1012.58,320.7
435.0,23.95,45.48,1012.09,314.3
436.0,24.07,45.04,1012.21,320.2
437.0,24.07,45.2,1012.23,319.2
438.0,24.03,44.92,1012.55,319.7
439.0,24.0,45.55,1012.27,321.6
440.0,24.04,45.11,1012.47,318.3
441.0,24.02,44.33,1012.25,326.2
442.0,23.98,44.76,1012.41,323.7
443.0,23.85,45.22,1012.44,321.7
444.0,23.99,44.83,1012.4,318.1
445.0,24.02,45.26,1012.3,320.0
446.0,23.95,44.32,1012.52,320.9
447.0,24.02,44.84,1012.29,317.9
448.0,24.02,44.72,1012.37,317.0
449.0,24.01,44.94,1012.5,316.8
450.0,24.07,45.24,1012.4,318.2
451.0,24.05,44.58,1012.23,317.7
452.0,23.98,45.07,1012.25,320.8
453.0,24.08,44.62,1012.46,321.1
454.0,24.08,44.77,1012.29,319.4
455.0,24.02,45.33,1012.24,323.1
