timestamp,temperature,humidity,pressure,light,state,interval_s,score,upload_requested,detected_event
0.0,23.95,44.68,1012.61,320.4,FIXED,20.0,,1,0
20.0,24.08,44.38,1012.28,318.1,FIXED,20.0,,1,0
40.0,24.08,44.79,1012.45,322.7,FIXED,20.0,,1,0
60.0,24.04,45.16,1012.52,314.1,FIXED,20.0,,1,0
80.0,24.07,45.38,1012.29,317.8,FIXED,20.0,,1,0
100.0,24.08,44.74,1012.37,318.8,FIXED,20.0,,1,0
120.0,23.95,44.77,1012.33,318.5,FIXED,20.0,,1,0
140.0,24.13,45.34,1012.6,322.5,FIXED,20.0,,1,0
160.0,23.94,45.61,1012.31,321.4,FIXED,20.0,,1,0
180.0,24.04,45.26,1012.68,318.9,FIXED,20.0,,1,0
200.0,23.87,44.54,1012.27,318.1,FIXED,20.0,,1,0
220.0,24.02,44.82,1012.43,318.0,FIXED,20.0,,1,0
240.0,23.99,44.55,1012.34,315.6,FIXED,20.0,,1,0
260.0,29.41,22.75,1012.41,313.5,FIXED,20.0,,1,0
280.0,29.66,23.16,1012.0,323.9,FIXED,20.0,,1,0
300.0,29.66,23.39,1012.37,323.0,FIXED,20.0,,1,0
320.0,29.52,22.59,1012.19,327.7,FIXED,20.0,,1,0
340.0,29.48,23.0,1012.34,316.8,FIXED,20.0,,1,0
360.0,29.4,23.27,1012.29,320.9,FIXED,20.0,,1,0
380.0,29.56,23.18,1012.19,326.5,FIXED,20.0,,1,0
400.0,29.1,24.24,1012.49,319.3,FIXED,20.0,,1,0
420.0,27.29,32.17,1012.18,318.3,FIXED,20.0,,1,0
440.0,25.46,39.86,1012.39,324.8,FIXED,20.0,,1,0
460.0,24.02,44.74,1012.38,320.8,FIXED,20.0,,1,0
480.0,24.09,44.92,1012.3,320.8,FIXED,20.0,,1,0
500.0,23.93,45.28,1012.44,317.3,FIXED,20.0,,1,0
520.0,24.14,44.7,1012.21,324.3,FIXED,20.0,,1,0
540.0,23.89,45.05,1012.44,316.5,FIXED,20.0,,1,0
560.0,23.89,44.97,1012.36,675.9,FIXED,20.0,,1,0
580.0,24.09,44.82,1012.44,669.6,FIXED,20.0,,1,0
600.0,23.93,45.3,1012.35,674.5,FIXED,20.0,,1,0
620.0,23.99,45.36,1012.41,667.1,FIXED,20.0,,1,0
640.0,23.89,44.72,1012.32,319.3,FIXED,20.0,,1,0
660.0,23.97,44.78,1012.59,319.9,FIXED,20.0,,1,0
680.0,24.12,45.22,1012.32,318.1,FIXED,20.0,,1,0
700.0,24.0,45.11,1012.34,318.4,FIXED,20.0,,1,0
720.0,24.01,45.02,1012.22,321.9,FIXED,20.0,,1,0
740.0,23.9,45.19,1012.23,318.6,FIXED,20.0,,1,0
760.0,23.96,45.49,1012.62,331.8,FIXED,20.0,,1,0
780.0,24.03,44.5,1012.65,318.9,FIXED,20.0,,1,0
800.0,28.07,28.38,1012.47,320.4,FIXED,20.0,,1,0
820.0,27.88,28.83,1012.55,319.6,FIXED,20.0,,1,0
840.0,27.91,28.86,1012.53,318.4,FIXED,20.0,,1,0
860.0,28.03,28.91,1012.35,319.7,FIXED,20.0,,1,0
880.0,27.59,30.34,1012.43,317.0,FIXED,20.0,,1,0
900.0,26.4,34.96,1012.21,326.3,FIXED,20.0,,1,0
920.0,25.11,40.51,1012.43,322.3,FIXED,20.0,,1,0
940.0,23.91,44.97,1012.4,317.9,FIXED,20.0,,1,0
960.0,23.84,44.87,1012.31,321.6,FIXED,20.0,,1,0
980.0,24.06,45.09,1012.3,322.7,FIXED,20.0,,1,0
1000.0,23.89,44.31,1012.49,319.9,FIXED,20.0,,1,0
1020.0,23.82,45.03,1012.34,314.8,FIXED,20.0,,1,0
1040.0,23.95,45.57,1012.31,321.0,FIXED,20.0,,1,0
1060.0,24.01,45.38,1012.16,320.3,FIXED,20.0,,1,0
1080.0,24.05,45.51,1012.23,321.1,FIXED,20.0,,1,0
1100.0,23.91,45.36,1012.28,315.5,FIXED,20.0,,1,0
1120.0,23.95,44.32,1012.39,318.7,FIXED,20.0,,1,0
1140.0,23.98,44.81,1012.37,319.3,FIXED,20.0,,1,0
1160.0,24.02,45.23,1012.32,321.5,FIXED,20.0,,1,0
1180.0,24.04,45.26,1012.45,325.1,FIXED,20.0,,1,0
1200.0,23.85,44.43,1012.57,314.4,FIXED,20.0,,1,0
1220.0,29.04,25.59,1012.37,323.5,FIXED,20.0,,1,0
1240.0,29.04,24.98,1012.34,318.9,FIXED,20.0,,1,0
1260.0,29.01,24.96,1012.4,318.9,FIXED,20.0,,1,0
1280.0,28.96,25.1,1012.47,317.0,FIXED,20.0,,1,0
1300.0,28.97,24.96,1012.32,321.7,FIXED,20.0,,1,0
1320.0,29.06,24.47,1012.37,318.8,FIXED,20.0,,1,0
1340.0,27.73,29.76,1012.48,316.3,FIXED,20.0,,1,0
1360.0,26.16,36.76,1012.19,325.2,FIXED,20.0,,1,0
1380.0,24.44,43.4,1012.47,320.4,FIXED,20.0,,1,0
1400.0,23.93,44.94,1012.14,324.4,FIXED,20.0,,1,0
1420.0,23.95,45.23,1012.41,319.3,FIXED,20.0,,1,0
1440.0,23.98,45.31,1012.55,322.0,FIXED,20.0,,1,0
1460.0,24.0,44.92,1012.35,314.9,FIXED,20.0,,1,0
