timestamp,temperature,humidity,pressure,light,state,interval_s,score,upload_requested,detected_event
0.0,23.95,44.68,1012.61,320.4,FIXED,40.0,,1,0
40.0,24.08,44.79,1012.45,322.7,FIXED,40.0,,1,0
80.0,24.07,45.38,1012.29,317.8,FIXED,40.0,,1,0
120.0,23.95,44.77,1012.33,318.5,FIXED,40.0,,1,0
160.0,23.94,45.61,1012.31,321.4,FIXED,40.0,,1,0
200.0,23.87,44.54,1012.27,318.1,FIXED,40.0,,1,0
240.0,23.99,44.55,1012.34,315.6,FIXED,40.0,,1,0
280.0,29.66,23.16,1012.0,323.9,FIXED,40.0,,1,0
320.0,29.52,22.59,1012.19,327.7,FIXED,40.0,,1,0
360.0,29.4,23.27,1012.29,320.9,FIXED,40.0,,1,0
400.0,29.1,24.24,1012.49,319.3,FIXED,40.0,,1,0
440.0,25.46,39.86,1012.39,324.8,FIXED,40.0,,1,0
480.0,24.09,44.92,1012.3,320.8,FIXED,40.0,,1,0
520.0,24.14,44.7,1012.21,324.3,FIXED,40.0,,1,0
560.0,23.89,44.97,1012.36,675.9,FIXED,40.0,,1,0
600.0,23.93,45.3,1012.35,674.5,FIXED,40.0,,1,0
640.0,23.89,44.72,1012.32,319.3,FIXED,40.0,,1,0
680.0,24.12,45.22,1012.32,318.1,FIXED,40.0,,1,0
720.0,24.01,45.02,1012.22,321.9,FIXED,40.0,,1,0
760.0,23.96,45.49,1012.62,331.8,FIXED,40.0,,1,0
800.0,28.07,28.38,1012.47,320.4,FIXED,40.0,,1,0
840.0,27.91,28.86,1012.53,318.4,FIXED,40.0,,1,0
880.0,27.59,30.34,1012.43,317.0,FIXED,40.0,,1,0
920.0,25.11,40.51,1012.43,322.3,FIXED,40.0,,1,0
960.0,23.84,44.87,1012.31,321.6,FIXED,40.0,,1,0
1000.0,23.89,44.31,1012.49,319.9,FIXED,40.0,,1,0
1040.0,23.95,45.57,1012.31,321.0,FIXED,40.0,,1,0
1080.0,24.05,45.51,1012.23,321.1,FIXED,40.0,,1,0
1120.0,23.95,44.32,1012.39,318.7,FIXED,40.0,,1,0
1160.0,24.02,45.23,1012.32,321.5,FIXED,40.0,,1,0
1200.0,23.85,44.43,1012.57,314.4,FIXED,40.0,,1,0
1240.0,29.04,24.98,1012.34,318.9,FIXED,40.0,,1,0
1280.0,28.96,25.1,1012.47,317.0,FIXED,40.0,,1,0
1320.0,29.06,24.47,1012.37,318.8,FIXED,40.0,,1,0
1360.0,26.16,36.76,1012.19,325.2,FIXED,40.0,,1,0
1400.0,23.93,44.94,1012.14,324.4,FIXED,40.0,,1,0
1440.0,23.98,45.31,1012.55,322.0,FIXED,40.0,,1,0
1480.0,24.09,44.92,1012.42,317.7,FIXED,40.0,,1,0
1520.0,23.99,44.96,1012.42,315.8,FIXED,40.0,,1,0
1560.0,23.95,44.93,1012.37,319.6,FIXED,40.0,,1,0
1600.0,23.96,45.59,1012.39,326.8,FIXED,40.0,,1,0
1640.0,23.99,45.08,1012.38,319.8,FIXED,40.0,,1,0
1680.0,23.95,45.04,1012.42,317.7,FIXED,40.0,,1,0
1720.0,24.05,44.71,1012.46,322.4,FIXED,40.0,,1,0
1760.0,24.1,45.45,1012.56,320.0,FIXED,40.0,,1,0
1800.0,24.04,44.61,1012.19,316.2,FIXED,40.0,,1,0
1840.0,23.91,45.29,1012.51,317.7,FIXED,40.0,,1,0
1880.0,28.67,26.51,1012.65,320.3,FIXED,40.0,,1,0
1920.0,28.49,27.31,1012.32,319.2,FIXED,40.0,,1,0
1960.0,28.46,27.48,1012.22,319.3,FIXED,40.0,,1,0
2000.0,25.99,36.73,1012.38,321.8,FIXED,40.0,,1,0
2040.0,23.99,44.87,1012.19,322.1,FIXED,40.0,,1,0
2080.0,24.13,45.04,1012.42,321.5,FIXED,40.0,,1,0
2120.0,24.02,45.22,1012.48,313.5,FIXED,40.0,,1,0
2160.0,24.0,45.52,1012.31,315.1,FIXED,40.0,,1,0
2200.0,24.05,44.79,1012.33,320.7,FIXED,40.0,,1,0
2240.0,24.12,45.0,1012.36,320.1,FIXED,40.0,,1,0
2280.0,24.07,45.58,1012.39,317.1,FIXED,40.0,,1,0
2320.0,24.09,44.4,1012.46,321.5,FIXED,40.0,,1,0
2360.0,23.93,44.58,1012.22,320.6,FIXED,40.0,,1,0
2400.0,24.06,44.42,1012.43,316.4,FIXED,40.0,,1,0
2440.0,29.26,24.1,1012.15,321.7,FIXED,40.0,,1,0
2480.0,28.96,23.25,1012.49,317.5,FIXED,40.0,,1,0
2520.0,29.25,24.28,1012.63,317.9,FIXED,40.0,,1,0
2560.0,27.94,28.73,1012.14,312.7,FIXED,40.0,,1,0
2600.0,24.62,42.77,1012.45,321.5,FIXED,40.0,,1,0
2640.0,23.93,44.89,1012.28,320.3,FIXED,40.0,,1,0
2680.0,23.86,44.54,1012.28,315.9,FIXED,40.0,,1,0
2720.0,24.07,45.09,1012.43,615.2,FIXED,40.0,,1,0
2760.0,24.01,44.97,1012.5,624.1,FIXED,40.0,,1,0
2800.0,24.13,45.24,1012.08,317.3,FIXED,40.0,,1,0
2840.0,23.94,45.09,1012.35,319.2,FIXED,40.0,,1,0
2880.0,23.94,44.76,1012.67,326.4,FIXED,40.0,,1,0
2920.0,24.09,44.88,1012.12,314.0,FIXED,40.0,,1,0
2960.0,23.88,45.55,1012.49,318.5,FIXED,40.0,,1,0
3000.0,23.97,45.07,1012.63,319.9,FIXED,40.0,,1,0
3040.0,24.01,44.96,1012.35,320.2,FIXED,40.0,,1,0
3080.0,28.26,28.62,1012.43,323.8,FIXED,40.0,,1,0
3120.0,28.08,29.3,1012.15,319.6,FIXED,40.0,,1,0
3160.0,27.08,32.23,1012.42,321.9,FIXED,40.0,,1,0
3200.0,24.35,43.87,1012.38,318.4,FIXED,40.0,,1,0
3240.0,24.0,45.21,1012.34,317.1,FIXED,40.0,,1,0
3280.0,23.99,44.66,1012.37,318.5,FIXED,40.0,,1,0
3320.0,23.96,45.34,1012.37,323.0,FIXED,40.0,,1,0
3360.0,23.93,45.3,1012.47,319.7,FIXED,40.0,,1,0
3400.0,23.83,44.99,1012.71,324.0,FIXED,40.0,,1,0
3440.0,24.01,45.05,1012.24,321.6,FIXED,40.0,,1,0
3480.0,24.0,45.12,1012.32,320.6,FIXED,40.0,,1,0
3520.0,24.06,45.48,1012.51,321.7,FIXED,40.0,,1,0
3560.0,23.88,44.92,1012.35,321.2,FIXED,40.0,,1,0
