timestamp,temperature,humidity,pressure,light,state,interval_s,score,upload_requested,detected_event
0.0,25.83,45.86,1012.18,331.0,FIXED,5.0,,1,0
5.0,23.36,46.86,1012.07,294.9,FIXED,5.0,,1,0
10.0,23.13,47.35,1013.06,285.3,FIXED,5.0,,1,0
15.0,24.43,44.74,1011.83,276.6,FIXED,5.0,,1,0
20.0,25.1,45.79,1011.59,267.3,FIXED,5.0,,1,0
25.0,24.62,43.78,1011.11,344.6,FIXED,5.0,,1,0
30.0,25.79,48.55,1012.54,305.2,FIXED,5.0,,1,0
35.0,23.91,43.18,1012.74,342.9,FIXED,5.0,,1,0
40.0,22.42,45.58,1011.63,315.4,FIXED,5.0,,1,0
45.0,23.98,41.47,1013.05,306.8,FIXED,5.0,,1,0
50.0,22.92,45.32,1011.49,287.8,FIXED,5.0,,1,0
55.0,25.21,43.73,1012.19,297.4,FIXED,5.0,,1,0
60.0,23.81,43.9,1012.65,325.3,FIXED,5.0,,1,0
65.0,24.15,41.88,1012.63,295.0,FIXED,5.0,,1,0
70.0,25.53,45.97,1011.09,290.4,FIXED,5.0,,1,0
75.0,24.25,43.76,1012.74,305.5,FIXED,5.0,,1,0
80.0,23.23,41.63,1012.9,318.8,FIXED,5.0,,1,0
85.0,24.01,41.82,1012.42,285.5,FIXED,5.0,,1,0
90.0,23.39,45.85,1013.07,302.5,FIXED,5.0,,1,0
95.0,22.91,45.08,1012.99,323.9,FIXED,5.0,,1,0
100.0,24.1,43.26,1013.09,300.5,FIXED,5.0,,1,0
105.0,24.64,48.96,1012.14,320.2,FIXED,5.0,,1,0
110.0,25.06,41.48,1013.64,287.9,FIXED,5.0,,1,0
115.0,22.61,40.58,1013.75,302.0,FIXED,5.0,,1,0
120.0,24.33,47.57,1012.88,330.5,FIXED,5.0,,1,0
125.0,24.34,41.75,1012.4,329.0,FIXED,5.0,,1,0
130.0,23.57,47.06,1012.43,326.1,FIXED,5.0,,1,0
135.0,24.37,43.95,1011.98,312.8,FIXED,5.0,,1,0
140.0,24.31,45.77,1011.27,277.7,FIXED,5.0,,1,0
145.0,24.71,44.91,1012.4,290.9,FIXED,5.0,,1,0
150.0,23.82,46.22,1012.58,336.4,FIXED,5.0,,1,0
155.0,24.34,43.98,1012.19,337.5,FIXED,5.0,,1,0
160.0,24.48,47.17,1011.89,303.5,FIXED,5.0,,1,0
165.0,25.14,49.17,1011.46,305.5,FIXED,5.0,,1,0
170.0,25.8,45.99,1013.23,367.3,FIXED,5.0,,1,0
175.0,25.06,47.29,1012.77,332.1,FIXED,5.0,,1,0
180.0,25.02,48.42,1012.58,296.1,FIXED,5.0,,1,0
185.0,22.17,44.58,1012.08,345.5,FIXED,5.0,,1,0
190.0,25.12,48.03,1012.4,294.3,FIXED,5.0,,1,0
195.0,24.02,46.73,1011.28,297.7,FIXED,5.0,,1,0
200.0,25.78,46.3,1013.67,361.4,FIXED,5.0,,1,0
205.0,24.11,46.46,1012.5,375.9,FIXED,5.0,,1,0
210.0,25.03,44.04,1012.79,343.6,FIXED,5.0,,1,0
215.0,24.85,43.44,1012.46,304.7,FIXED,5.0,,1,0
