timestamp,temperature,humidity,pressure,light,state,interval_s,score,upload_requested,detected_event
0.0,25.83,45.86,1012.18,331.0,FIXED,20.0,,1,0
20.0,25.1,45.79,1011.59,267.3,FIXED,20.0,,1,0
40.0,22.42,45.58,1011.63,315.4,FIXED,20.0,,1,0
60.0,23.81,43.9,1012.65,325.3,FIXED,20.0,,1,0
80.0,23.23,41.63,1012.9,318.8,FIXED,20.0,,1,0
100.0,24.1,43.26,1013.09,300.5,FIXED,20.0,,1,0
120.0,24.33,47.57,1012.88,330.5,FIXED,20.0,,1,0
140.0,24.31,45.77,1011.27,277.7,FIXED,20.0,,1,0
160.0,24.48,47.17,1011.89,303.5,FIXED,20.0,,1,0
180.0,25.02,48.42,1012.58,296.1,FIXED,20.0,,1,0
200.0,25.78,46.3,1013.67,361.4,FIXED,20.0,,1,0
220.0,24.44,45.74,1012.39,317.9,FIXED,20.0,,1,0
240.0,22.42,48.7,1012.38,291.6,FIXED,20.0,,1,0
260.0,24.37,43.92,1012.98,300.8,FIXED,20.0,,1,0
280.0,24.75,41.52,1013.14,311.3,FIXED,20.0,,1,0
300.0,25.35,46.37,1012.58,326.2,FIXED,20.0,,1,0
320.0,22.96,48.84,1012.98,332.1,FIXED,20.0,,1,0
340.0,24.3,44.44,1012.82,329.3,FIXED,20.0,,1,0
360.0,23.79,44.88,1012.54,313.3,FIXED,20.0,,1,0
380.0,23.87,41.37,1012.6,308.1,FIXED,20.0,,1,0
400.0,26.09,40.58,1012.02,321.4,FIXED,20.0,,1,0
420.0,23.23,41.69,1012.03,331.0,FIXED,20.0,,1,0
440.0,23.22,41.88,1012.91,288.0,FIXED,20.0,,1,0
460.0,22.95,49.24,1012.33,327.5,FIXED,20.0,,1,0
480.0,24.53,49.67,1012.41,334.6,FIXED,20.0,,1,0
500.0,23.72,46.59,1013.44,315.1,FIXED,20.0,,1,0
520.0,24.22,43.43,1012.12,304.2,FIXED,20.0,,1,0
540.0,24.15,48.23,1011.58,344.8,FIXED,20.0,,1,0
560.0,24.59,43.85,1011.47,340.5,FIXED,20.0,,1,0
580.0,24.54,47.83,1013.1,280.5,FIXED,20.0,,1,0
600.0,24.05,46.22,1012.76,344.7,FIXED,20.0,,1,0
620.0,24.2,50.67,1011.92,362.0,FIXED,20.0,,1,0
640.0,22.83,44.13,1013.15,378.5,FIXED,20.0,,1,0
660.0,23.7,46.04,1012.9,325.1,FIXED,20.0,,1,0
680.0,24.32,46.58,1011.87,314.3,FIXED,20.0,,1,0
700.0,25.87,47.62,1012.95,288.4,FIXED,20.0,,1,0
720.0,23.45,43.23,1011.5,276.9,FIXED,20.0,,1,0
740.0,23.81,44.28,1012.53,273.5,FIXED,20.0,,1,0
760.0,23.82,45.48,1011.59,300.7,FIXED,20.0,,1,0
780.0,22.35,45.12,1012.0,306.2,FIXED,20.0,,1,0
800.0,23.91,48.37,1011.78,356.9,FIXED,20.0,,1,0
820.0,24.14,42.3,1012.57,348.8,FIXED,20.0,,1,0
840.0,24.17,46.72,1012.56,293.1,FIXED,20.0,,1,0
860.0,24.33,42.03,1011.0,314.9,FIXED,20.0,,1,0
880.0,23.37,45.7,1012.51,315.7,FIXED,20.0,,1,0
900.0,24.58,50.6,1011.86,350.0,FIXED,20.0,,1,0
920.0,23.43,41.26,1011.64,347.3,FIXED,20.0,,1,0
940.0,25.59,49.07,1012.45,308.4,FIXED,20.0,,1,0
960.0,23.07,44.26,1012.15,363.7,FIXED,20.0,,1,0
980.0,24.57,44.59,1012.66,263.3,FIXED,20.0,,1,0
1000.0,23.72,42.39,1013.3,359.3,FIXED,20.0,,1,0
1020.0,22.72,49.97,1012.33,304.5,FIXED,20.0,,1,0
1040.0,25.24,49.22,1012.58,331.0,FIXED,20.0,,1,0
1060.0,23.19,46.04,1010.83,289.7,FIXED,20.0,,1,0
1080.0,25.3,49.86,1012.45,338.9,FIXED,20.0,,1,0
1100.0,26.07,45.43,1011.91,316.2,FIXED,20.0,,1,0
1120.0,22.05,42.23,1013.8,266.7,FIXED,20.0,,1,0
1140.0,23.1,46.98,1012.61,345.0,FIXED,20.0,,1,0
1160.0,23.21,45.96,1012.28,315.5,FIXED,20.0,,1,0
1180.0,24.24,39.19,1011.74,349.3,FIXED,20.0,,1,0
