timestamp,temperature,humidity,pressure,light,state,interval_s,score,upload_requested,detected_event
0.0,23.85,45.54,1012.55,317.4,FIXED,20.0,,1,0
20.0,23.97,44.7,1012.25,323.2,FIXED,20.0,,1,0
40.0,23.8,44.86,1012.22,320.7,FIXED,20.0,,1,0
60.0,23.94,45.02,1012.18,322.7,FIXED,20.0,,1,0
80.0,23.97,45.01,1012.54,320.7,FIXED,20.0,,1,0
100.0,23.98,45.3,1012.31,319.7,FIXED,20.0,,1,0
120.0,23.99,44.61,1012.33,319.8,FIXED,20.0,,1,0
140.0,23.93,44.54,1012.43,319.9,FIXED,20.0,,1,0
160.0,24.1,46.05,1012.3,320.7,FIXED,20.0,,1,0
180.0,24.13,44.99,1012.41,326.5,FIXED,20.0,,1,0
200.0,24.0,45.02,1012.43,321.6,FIXED,20.0,,1,0
220.0,23.95,45.19,1012.53,317.2,FIXED,20.0,,1,0
240.0,23.91,45.14,1012.32,321.1,FIXED,20.0,,1,0
260.0,24.01,44.64,1012.4,314.7,FIXED,20.0,,1,0
280.0,23.95,45.11,1012.62,317.6,FIXED,20.0,,1,0
300.0,24.06,45.71,1012.32,319.1,FIXED,20.0,,1,0
320.0,23.91,45.42,1012.19,319.1,FIXED,20.0,,1,0
340.0,23.95,44.95,1012.39,318.3,FIXED,20.0,,1,0
360.0,24.0,44.87,1012.55,317.8,FIXED,20.0,,1,0
380.0,23.94,44.57,1012.33,321.8,FIXED,20.0,,1,0
400.0,24.04,44.89,1012.33,319.0,FIXED,20.0,,1,0
420.0,23.95,45.5,1012.41,312.5,FIXED,20.0,,1,0
440.0,23.92,44.79,1012.35,316.3,FIXED,20.0,,1,0
460.0,24.06,44.59,1012.39,320.8,FIXED,20.0,,1,0
480.0,23.89,44.34,1012.53,323.0,FIXED,20.0,,1,0
500.0,24.06,45.22,1012.22,317.2,FIXED,20.0,,1,0
520.0,23.98,44.47,1012.5,319.1,FIXED,20.0,,1,0
540.0,24.0,44.36,1012.49,324.1,FIXED,20.0,,1,0
560.0,24.02,45.31,1012.44,320.0,FIXED,20.0,,1,0
580.0,24.0,45.22,1012.08,319.0,FIXED,20.0,,1,0
600.0,24.03,45.09,1012.32,316.0,FIXED,20.0,,1,0
620.0,24.14,45.18,1012.24,319.9,FIXED,20.0,,1,0
640.0,24.03,44.38,1012.07,322.9,FIXED,20.0,,1,0
660.0,23.97,44.9,1012.54,318.8,FIXED,20.0,,1,0
680.0,24.15,44.24,1012.26,315.8,FIXED,20.0,,1,0
700.0,24.3,45.08,1012.46,317.6,FIXED,20.0,,1,0
720.0,24.1,44.15,1012.52,321.3,FIXED,20.0,,1,0
740.0,24.16,43.77,1012.43,318.3,FIXED,20.0,,1,0
760.0,24.06,43.64,1012.52,321.0,FIXED,20.0,,1,0
780.0,24.26,43.74,1012.55,323.8,FIXED,20.0,,1,0
800.0,24.47,44.2,1012.48,322.2,FIXED,20.0,,1,0
820.0,24.33,43.21,1012.48,318.1,FIXED,20.0,,1,0
840.0,24.37,42.82,1012.44,325.9,FIXED,20.0,,1,0
860.0,24.43,43.0,1012.41,322.5,FIXED,20.0,,1,0
880.0,24.46,42.47,1012.43,321.4,FIXED,20.0,,1,0
900.0,24.54,42.3,1012.49,323.0,FIXED,20.0,,1,0
920.0,24.48,43.61,1012.3,321.6,FIXED,20.0,,1,0
