timestamp,temperature,humidity,pressure,light,state,interval_s,score,upload_requested,detected_event
0.0,23.98,45.09,1012.16,320.9,FIXED,40.0,,1,0
40.0,23.93,45.13,1012.61,317.1,FIXED,40.0,,1,0
80.0,23.9,45.43,1012.4,316.2,FIXED,40.0,,1,0
120.0,24.05,44.62,1012.52,319.0,FIXED,40.0,,1,0
160.0,23.94,45.16,1012.42,324.0,FIXED,40.0,,1,0
200.0,24.07,45.07,1012.13,315.4,FIXED,40.0,,1,0
240.0,24.05,45.13,1012.29,321.1,FIXED,40.0,,1,0
280.0,23.89,45.34,1012.44,319.8,FIXED,40.0,,1,0
320.0,24.03,45.02,1012.36,319.5,FIXED,40.0,,1,0
360.0,24.02,45.07,1012.37,319.9,FIXED,40.0,,1,0
400.0,23.91,45.49,1012.48,320.6,FIXED,40.0,,1,0
440.0,24.06,45.5,1012.32,318.5,FIXED,40.0,,1,0
480.0,23.98,44.5,1012.6,313.3,FIXED,40.0,,1,0
520.0,24.04,44.62,1012.42,319.4,FIXED,40.0,,1,0
560.0,24.01,44.85,1012.23,317.7,FIXED,40.0,,1,0
600.0,24.15,45.56,1012.48,322.9,FIXED,40.0,,1,0
640.0,23.97,45.45,1012.33,312.2,FIXED,40.0,,1,0
680.0,24.19,44.84,1012.46,316.8,FIXED,40.0,,1,0
720.0,24.09,46.03,1012.47,319.3,FIXED,40.0,,1,0
760.0,23.88,45.45,1012.58,319.9,FIXED,40.0,,1,0
800.0,23.88,45.29,1012.61,317.3,FIXED,40.0,,1,0
840.0,23.94,44.94,1012.48,317.9,FIXED,40.0,,1,0
880.0,24.08,44.48,1012.56,315.5,FIXED,40.0,,1,0
920.0,23.86,45.48,1012.53,318.7,FIXED,40.0,,1,0
960.0,24.13,44.55,1012.42,322.1,FIXED,40.0,,1,0
1000.0,24.03,45.53,1012.27,320.4,FIXED,40.0,,1,0
1040.0,24.11,45.58,1012.23,323.5,FIXED,40.0,,1,0
1080.0,23.97,45.44,1012.15,316.3,FIXED,40.0,,1,0
1120.0,24.0,44.36,1012.12,320.7,FIXED,40.0,,1,0
