timestamp,temperature,humidity,pressure,light,state,interval_s,score,upload_requested,detected_event
0.0,23.98,45.09,1012.16,320.9,FIXED,60.0,,1,0
60.0,23.99,44.98,1012.26,318.4,FIXED,60.0,,1,0
120.0,24.05,44.62,1012.52,319.0,FIXED,60.0,,1,0
180.0,24.05,45.08,1012.51,318.4,FIXED,60.0,,1,0
240.0,24.05,45.13,1012.29,321.1,FIXED,60.0,,1,0
300.0,24.01,44.68,1012.58,320.9,FIXED,60.0,,1,0
360.0,24.02,45.07,1012.37,319.9,FIXED,60.0,,1,0
420.0,24.0,44.48,1012.39,320.8,FIXED,60.0,,1,0
480.0,23.98,44.5,1012.6,313.3,FIXED,60.0,,1,0
540.0,24.04,45.89,1012.46,319.8,FIXED,60.0,,1,0
600.0,24.15,45.56,1012.48,322.9,FIXED,60.0,,1,0
660.0,23.99,44.98,1012.52,325.1,FIXED,60.0,,1,0
720.0,24.09,46.03,1012.47,319.3,FIXED,60.0,,1,0
780.0,24.08,45.26,1012.45,325.8,FIXED,60.0,,1,0
840.0,23.94,44.94,1012.48,317.9,FIXED,60.0,,1,0
900.0,24.12,44.57,1012.39,319.3,FIXED,60.0,,1,0
960.0,24.13,44.55,1012.42,322.1,FIXED,60.0,,1,0
1020.0,24.01,44.96,1012.33,319.1,FIXED,60.0,,1,0
1080.0,23.97,45.44,1012.15,316.3,FIXED,60.0,,1,0
1140.0,23.85,45.06,1012.3,323.7,FIXED,60.0,,1,0
1200.0,23.86,45.09,1012.39,318.3,FIXED,60.0,,1,0
1260.0,23.89,45.29,1012.28,320.4,FIXED,60.0,,1,0
1320.0,24.03,44.99,1012.47,322.4,FIXED,60.0,,1,0
1380.0,23.88,44.91,1012.25,313.9,FIXED,60.0,,1,0
1440.0,23.85,44.88,1012.51,320.5,FIXED,60.0,,1,0
1500.0,24.01,44.79,1012.51,322.5,FIXED,60.0,,1,0
1560.0,24.76,42.15,1012.61,317.5,FIXED,60.0,,1,0
1620.0,23.2,48.39,1012.22,316.8,FIXED,60.0,,1,0
1680.0,24.01,44.27,1012.67,315.9,FIXED,60.0,,1,0
1740.0,24.7,41.32,1012.48,323.6,FIXED,60.0,,1,0
1800.0,23.18,47.53,1012.43,315.2,FIXED,60.0,,1,0
1860.0,23.86,45.18,1012.03,315.9,FIXED,60.0,,1,0
1920.0,24.79,42.8,1012.36,325.6,FIXED,60.0,,1,0
1980.0,23.2,47.99,1012.46,320.7,FIXED,60.0,,1,0
2040.0,24.05,44.34,1012.4,324.7,FIXED,60.0,,1,0
2100.0,24.85,41.89,1012.34,318.3,FIXED,60.0,,1,0
2160.0,23.23,48.37,1012.34,321.2,FIXED,60.0,,1,0
2220.0,23.92,45.65,1012.56,322.4,FIXED,60.0,,1,0
2280.0,24.92,41.23,1012.4,317.8,FIXED,60.0,,1,0
2340.0,23.08,48.43,1012.75,323.6,FIXED,60.0,,1,0
2400.0,23.99,45.93,1012.46,314.7,FIXED,60.0,,1,0
2460.0,24.02,45.61,1012.41,322.7,FIXED,60.0,,1,0
2520.0,23.98,44.8,1012.47,321.0,FIXED,60.0,,1,0
2580.0,24.07,44.44,1012.39,322.6,FIXED,60.0,,1,0
2640.0,24.02,45.78,1012.43,319.5,FIXED,60.0,,1,0
2700.0,23.92,45.2,1012.57,323.4,FIXED,60.0,,1,0
2760.0,23.9,45.11,1012.31,316.8,FIXED,60.0,,1,0
2820.0,24.05,45.18,1012.36,321.0,FIXED,60.0,,1,0
2880.0,24.04,45.26,1012.32,319.6,FIXED,60.0,,1,0
2940.0,23.92,45.4,1012.5,318.9,FIXED,60.0,,1,0
3000.0,23.94,45.39,1012.51,321.1,FIXED,60.0,,1,0
3060.0,24.0,44.88,1012.35,323.5,FIXED,60.0,,1,0
3120.0,24.01,44.09,1012.37,318.9,FIXED,60.0,,1,0
3180.0,24.01,45.79,1012.35,321.3,FIXED,60.0,,1,0
3240.0,24.04,45.15,1012.49,319.3,FIXED,60.0,,1,0
3300.0,23.94,44.78,1012.25,324.6,FIXED,60.0,,1,0
3360.0,28.54,29.35,1012.65,317.5,FIXED,60.0,,1,0
3420.0,28.55,28.54,1012.56,315.8,FIXED,60.0,,1,0
3480.0,28.47,29.12,1012.5,316.9,FIXED,60.0,,1,0
3540.0,28.41,28.71,1012.35,321.0,FIXED,60.0,,1,0
3600.0,28.43,28.49,1012.54,318.5,FIXED,60.0,,1,0
3660.0,28.4,28.75,1012.67,315.6,FIXED,60.0,,1,0
3720.0,28.48,28.81,1012.51,320.0,FIXED,60.0,,1,0
3780.0,28.41,28.88,1012.18,322.6,FIXED,60.0,,1,0
3840.0,28.35,28.1,1012.23,322.5,FIXED,60.0,,1,0
3900.0,28.58,28.54,1012.52,320.3,FIXED,60.0,,1,0
3960.0,28.5,29.13,1012.28,319.9,FIXED,60.0,,1,0
4020.0,28.38,28.7,1012.49,320.6,FIXED,60.0,,1,0
4080.0,28.4,28.81,1012.25,321.8,FIXED,60.0,,1,0
4140.0,28.43,28.85,1012.5,320.6,FIXED,60.0,,1,0
4200.0,28.47,29.27,1012.41,320.9,FIXED,60.0,,1,0
4260.0,28.12,29.22,1012.48,315.9,FIXED,60.0,,1,0
4320.0,27.89,30.6,1012.33,315.7,FIXED,60.0,,1,0
4380.0,27.71,32.6,1012.57,319.7,FIXED,60.0,,1,0
4440.0,27.13,33.0,1012.46,318.0,FIXED,60.0,,1,0
4500.0,27.01,34.09,1012.6,321.7,FIXED,60.0,,1,0
4560.0,26.69,35.54,1012.48,317.4,FIXED,60.0,,1,0
4620.0,26.49,36.55,1012.47,323.2,FIXED,60.0,,1,0
4680.0,26.22,36.58,1012.52,320.7,FIXED,60.0,,1,0
4740.0,25.85,38.27,1012.15,315.8,FIXED,60.0,,1,0
4800.0,25.63,39.96,1012.33,323.4,FIXED,60.0,,1,0
4860.0,25.3,40.82,1012.4,315.2,FIXED,60.0,,1,0
4920.0,24.99,41.54,1012.18,323.7,FIXED,60.0,,1,0
4980.0,24.61,42.09,1012.46,320.5,FIXED,60.0,,1,0
5040.0,24.29,43.87,1012.38,323.5,FIXED,60.0,,1,0
5100.0,24.11,45.21,1012.3,308.5,FIXED,60.0,,1,0
5160.0,23.86,44.59,1012.41,316.9,FIXED,60.0,,1,0
5220.0,23.83,44.62,1012.41,318.5,FIXED,60.0,,1,0
5280.0,24.1,45.44,1012.56,318.2,FIXED,60.0,,1,0
5340.0,23.83,44.86,1012.67,322.0,FIXED,60.0,,1,0
5400.0,24.16,45.61,1012.62,320.6,FIXED,60.0,,1,0
5460.0,24.07,45.34,1012.27,326.2,FIXED,60.0,,1,0
5520.0,24.09,44.86,1012.44,321.6,FIXED,60.0,,1,0
5580.0,23.83,44.91,1012.4,317.7,FIXED,60.0,,1,0
5640.0,24.08,45.27,1012.42,323.8,FIXED,60.0,,1,0
5700.0,24.06,44.53,1012.3,318.1,FIXED,60.0,,1,0
5760.0,24.06,45.99,1012.39,322.0,FIXED,60.0,,1,0
5820.0,24.07,44.68,1012.4,318.9,FIXED,60.0,,1,0
5880.0,23.84,44.8,1012.19,316.9,FIXED,60.0,,1,0
5940.0,24.02,45.22,1012.18,320.9,FIXED,60.0,,1,0
6000.0,21.47,53.77,1012.4,321.8,FIXED,60.0,,1,0
6060.0,21.56,53.8,1012.53,321.4,FIXED,60.0,,1,0
6120.0,21.45,54.15,1012.31,321.9,FIXED,60.0,,1,0
6180.0,21.39,53.37,1012.37,321.7,FIXED,60.0,,1,0
6240.0,21.54,54.17,1012.46,317.6,FIXED,60.0,,1,0
6300.0,21.53,53.32,1012.32,320.8,FIXED,60.0,,1,0
6360.0,21.56,53.7,1012.63,322.1,FIXED,60.0,,1,0
6420.0,21.57,53.63,1012.5,315.8,FIXED,60.0,,1,0
6480.0,21.42,53.57,1012.36,320.4,FIXED,60.0,,1,0
6540.0,21.55,54.33,1012.49,317.9,FIXED,60.0,,1,0
6600.0,21.42,54.28,1012.08,317.0,FIXED,60.0,,1,0
6660.0,21.87,53.58,1012.42,318.4,FIXED,60.0,,1,0
6720.0,21.89,51.77,1012.37,319.6,FIXED,60.0,,1,0
6780.0,22.09,51.37,1012.52,321.4,FIXED,60.0,,1,0
6840.0,22.51,50.61,1012.33,314.4,FIXED,60.0,,1,0
6900.0,22.7,49.3,1012.22,322.9,FIXED,60.0,,1,0
6960.0,23.06,47.84,1012.21,319.4,FIXED,60.0,,1,0
7020.0,23.33,47.61,1012.38,320.5,FIXED,60.0,,1,0
7080.0,23.59,46.9,1012.36,317.8,FIXED,60.0,,1,0
7140.0,23.83,46.09,1012.28,324.0,FIXED,60.0,,1,0
